UserID,Top1,Top2,Top3
389,Savings_Investment_Plans,Rewards_Credit_Card,Wealth_Management_Savings
390,Savings_Investment_Plans,Travel_Rewards_Card,Rewards_Credit_Card
391,Travel_Rewards_Card,Home_Improvement_Loan,Rewards_Credit_Card
392,Digital_Financing,Commodity_Investment_Services,Travel_Rewards_Card
393,Travel_Rewards_Card,Commodity_Investment_Services,Insurance_Solutions
394,Insurance_Solutions,Rewards_Credit_Card,Home_Improvement_Loan
395,Digital_Financing,Insurance_Solutions,Rewards_Credit_Card
396,Digital_Financing,Insurance_Solutions,Rewards_Credit_Card
397,Savings_Investment_Plans,Insurance_Solutions,Travel_Rewards_Card
398,Travel_Rewards_Card,Rewards_Credit_Card,Commodity_Investment_Services
399,Digital_Financing,Insurance_Solutions,Travel_Rewards_Card
