CustomerID,Age,Gender,Income,CampaignChannel,CampaignType,AdSpend,ClickThroughRate,ConversionRate,WebsiteVisits,PagesPerVisit,TimeOnSite,SocialShares,EmailOpens,EmailClicks,PreviousPurchases,LoyaltyPoints,Conversion,Cluster_Label,email_ctr,engagement_depth,social_propensity
8671,28,Male,21987,Email,Conversion,9989.443997334940,0.2981280928400300,0.1668065080936810,29,4.512553459955800,5.208673633732690,42,13,9,4,3605,1,0,0.6923076923076920,23.504418227681000,1.4482758620689700
8672,35,Female,82979,Email,Conversion,7762.642591338860,0.1738997892587900,0.1152040025683930,16,3.0228472234515500,9.4516248623452,52,9,0,6,3152,1,4,0.0,28.57081797224590,3.25
8673,64,Female,57597,SEO,Conversion,4894.830394685720,0.0105421100875731,0.0261789967281939,43,7.631920991109940,5.089335639675840,84,5,8,2,3820,1,4,1.6,38.84140749924590,1.9534883720930200
8674,29,Male,103905,Referral,Retention,200.72079886804200,0.2805931720412220,0.0792320308999608,30,4.892448821635490,6.4901581954292,49,1,7,7,1322,1,2,7.0,31.752766815455500,1.6333333333333300
8675,26,Female,47868,Referral,Consideration,7005.131760319780,0.0781193777771749,0.0264208831133522,0,8.933127558263170,6.3522910082498400,54,6,0,2,1226,1,3,0.0,56.74582586390390,0.0
8676,27,Female,96970,Social Media,Consideration,3954.675528528070,0.2096734253899970,0.0691434587546358,27,5.180419843146450,5.369487539877080,12,2,8,2,582,1,3,4.0,27.816199799106900,0.4444444444444440
8677,61,Female,83805,Social Media,Awareness,6366.566055263190,0.1593732449370780,0.0591704991264116,29,4.045065945510200,13.890047860786400,48,7,8,3,4200,1,3,1.1428571428571400,56.18615958317380,1.6551724137931000
8678,34,Male,139779,Referral,Consideration,6106.270238278040,0.1043757894838570,0.0838255063609764,46,9.700101636700360,5.13931230312464,96,17,7,1,2719,1,2,0.4117647058823530,49.85185168305360,2.0869565217391300
8679,55,Female,100084,Social Media,Awareness,4860.237360086440,0.0919654618661527,0.1690825520980850,30,8.473371536770300,14.906145519639200,9,14,9,5,2703,1,3,0.6428571428571430,126.30530916906700,0.3
8680,24,Female,36636,Referral,Consideration,9449.435237490600,0.2793403601270600,0.0385715675489722,23,2.8503937663138200,3.535344961416560,91,10,6,7,4825,1,3,0.6,10.07712523979080,3.9565217391304300
8681,63,Female,77467,PPC,Awareness,329.1488190178820,0.2744585098167530,0.0681521502821854,30,5.399697014497720,13.15306267653650,96,9,5,9,1704,1,3,0.5555555555555560,71.02255326599550,3.2
8682,30,Female,117919,SEO,Retention,7150.111596278620,0.1588091036155960,0.0596122764211054,10,2.019849330884210,11.118888505773200,10,16,4,8,2229,1,3,0.25,22.458479508562100,1.0
8683,57,Female,127732,Social Media,Consideration,4157.414696165510,0.0849636067051903,0.0662669129560124,41,1.9697008505645500,10.19767352119310,77,17,5,3,340,1,3,0.29411764705882400,20.08636620847360,1.8780487804878000
8684,59,Male,37007,Referral,Conversion,7166.525459866950,0.0396791893298793,0.0785184602133475,15,8.680600620190580,6.957549408773990,83,0,0,3,1355,1,0,0.0,60.395707712810100,5.533333333333330
8685,26,Female,121460,Social Media,Awareness,6784.674510642360,0.0554071510291348,0.0564192324873913,8,9.38643226570776,12.340513249837400,99,1,0,0,1416,0,1,0.0,115.83339174366800,12.375
8686,67,Male,115747,SEO,Consideration,201.3562255023540,0.1614530004647750,0.1890904417223930,29,7.6494940302327500,7.637174067106510,19,4,8,8,942,1,2,2.0,58.42051743417960,0.6551724137931030
8687,44,Female,96864,PPC,Consideration,2924.851102229250,0.0992706885679126,0.0898193256434043,11,9.903130311918460,2.4653346955230300,71,9,5,1,3772,1,3,0.5555555555555560,24.414530752258400,6.454545454545450
8688,19,Female,23389,Email,Awareness,1972.006052987430,0.0221997612553874,0.0316815203874809,46,1.407509565570950,4.5672105954295800,78,11,2,3,3194,0,1,0.18181818181818200,6.428392601044110,1.6956521739130400
8689,22,Male,138105,Email,Consideration,1753.164894130670,0.141998541740219,0.0988551359051909,15,3.983584759016320,3.145226519079930,96,12,8,6,1162,1,2,0.6666666666666670,12.529276425060800,6.4
8690,46,Female,144535,Social Media,Conversion,7311.919172799220,0.2263948948146510,0.0450420613536581,32,2.189118792401510,8.759394426987540,82,15,2,7,1162,1,4,0.13333333333333300,19.17535495017550,2.5625
8691,54,Male,29458,Referral,Awareness,2471.5583560219300,0.2685915836283960,0.0510648220752507,5,8.03816652928817,10.003379619121400,47,2,8,9,3536,1,2,4.0,80.40883123418490,9.4
8692,55,Male,88481,SEO,Awareness,4799.902388374280,0.1797323732480960,0.0641578693525182,44,9.01371722373118,5.3710526134211100,75,3,4,1,112,1,2,1.3333333333333300,48.41314945116020,1.7045454545454500
8693,36,Female,94888,PPC,Awareness,2545.191053328230,0.2197547159143090,0.0337043726449298,0,5.0240668539435100,1.072979171965370,16,15,0,5,3553,0,1,0.0,5.390719092842950,0.0
8694,25,Male,96022,PPC,Awareness,5844.314852009770,0.1155804365508300,0.1470125971902,12,8.46284338271522,10.051695364492700,32,9,4,0,1943,1,2,0.4444444444444440,85.06592360046670,2.6666666666666700
8695,65,Female,61400,PPC,Awareness,7233.680303793680,0.1539090719729120,0.1604698301989370,36,8.628594531385610,1.3984166137178000,19,13,9,9,4713,1,4,0.6923076923076920,12.066369945724200,0.5277777777777780
8696,62,Male,87628,Email,Conversion,3377.6399131119500,0.2215917883879080,0.084914135163964,34,2.2572141523076300,14.50226572539560,45,18,1,6,3575,1,0,0.05555555555555560,32.73471943588870,1.3235294117647100
8697,18,Female,71857,SEO,Awareness,6069.906398042510,0.2210208859379650,0.1409085824923740,43,4.392870681160770,13.365527265916800,30,4,1,1,4383,1,3,0.25,58.7130328647008,0.6976744186046510
8698,39,Female,84367,Email,Conversion,8266.062266696020,0.1331126167251560,0.0839013151324321,25,2.6922540808844900,12.547783340346300,50,18,0,5,614,1,4,0.0,33.78182090410190,2.0
8699,69,Female,56527,Social Media,Conversion,1032.8204231284700,0.1676635290519140,0.0411746914909091,41,7.030458648202670,5.829372914484080,82,10,9,9,921,1,4,0.9,40.983165220233,2.0
8700,34,Female,90648,PPC,Conversion,7135.638930508590,0.2779180484697810,0.0854619316529428,8,4.485979852459720,11.302397057078600,18,16,3,2,4497,1,4,0.1875,50.70232548255480,2.25
8701,24,Female,36937,SEO,Awareness,3299.1349499102600,0.1932793054335380,0.1158276051415120,16,7.009973331993820,1.164863457181060,61,6,3,8,1739,1,3,0.5,8.165661770253390,3.8125
8702,42,Male,57672,PPC,Conversion,1314.2345695969500,0.196346641449111,0.0177889196746088,37,8.882886500393350,1.799703019668280,43,3,4,3,3817,1,0,1.3333333333333300,15.986557658128500,1.162162162162160
8703,62,Male,131562,Email,Awareness,5501.976655382050,0.2375398847917540,0.1343520342296500,45,4.7147710934359500,7.670919210972520,76,14,3,1,1114,1,2,0.21428571428571400,36.16662815597570,1.6888888888888900
8704,21,Female,21112,Email,Conversion,2339.9969607505400,0.0434146399316321,0.1510955141109090,34,9.74731382762218,9.008097693955460,37,3,1,1,3444,1,4,0.3333333333333330,87.80475521286360,1.088235294117650
8705,53,Male,55545,Email,Awareness,8231.481747424660,0.1616364445781310,0.1733943489646270,24,4.677526666548640,11.620785319807700,48,15,4,7,2657,1,2,0.26666666666666700,54.356533219637700,2.0
8706,23,Female,117276,PPC,Consideration,524.6695043576540,0.2882352035185850,0.0295264064473683,49,2.923611896346440,4.816856620432730,64,18,7,1,3392,0,1,0.3888888888888890,14.082619318492200,1.3061224489795900
8707,48,Male,109017,SEO,Consideration,1076.663673081890,0.1148815137310690,0.0100177828330717,6,5.763455482963380,8.3677718330642,10,1,5,9,846,0,5,5.0,48.22728045146040,1.6666666666666700
8708,36,Female,68355,SEO,Conversion,5257.861647259590,0.0955285824624063,0.0239206101142108,40,4.591346804095580,1.4068673501596500,26,10,4,1,2858,1,4,0.4,6.459415911941920,0.65
8709,61,Female,95561,Social Media,Retention,5930.523662361870,0.1843503100253800,0.1855821927193610,46,2.125013573748070,7.327582319248080,57,18,6,6,666,1,3,0.3333333333333330,15.571211891158500,1.2391304347826100
8710,56,Male,54082,PPC,Retention,7325.877978775190,0.0741246331239379,0.1554555869978400,30,1.2087274922151200,10.233276495284300,63,13,0,0,3266,1,2,0.0,12.36924263528900,2.1
8711,44,Female,138181,Social Media,Consideration,2666.6812096967200,0.1712240953918580,0.1687327728846220,31,7.696037553100460,14.849803093044900,64,11,5,0,4218,1,3,0.45454545454545500,114.28464226022100,2.064516129032260
8712,27,Male,80482,Social Media,Conversion,8433.428041311590,0.0551390831487157,0.1082326214615350,47,9.395735380516650,11.635425627663100,14,18,1,5,1023,1,0,0.05555555555555560,109.32338023720400,0.2978723404255320
8713,43,Female,99098,Social Media,Conversion,9536.109163760450,0.1781401036023930,0.1100767761671360,18,4.9642706736484600,14.934484998645400,81,9,4,9,501,1,4,0.4444444444444440,74.13882590481820,4.5
8714,36,Male,31304,Social Media,Conversion,5040.489105589150,0.1846899632571010,0.066716062069445,16,1.5886636961525400,7.719776621681490,88,7,9,7,4730,1,0,1.2857142857142900,12.264128861272500,5.5
8715,56,Female,142978,Email,Retention,7629.260513201030,0.1313361389135560,0.1701230798739510,5,7.665787983867880,6.777808463490590,0,16,3,9,830,1,3,0.1875,51.957242676384100,0.0
8716,20,Female,76625,Social Media,Consideration,5295.998709983550,0.1209964633772200,0.167656220785919,24,8.803647695872170,12.595992241014700,18,7,6,7,4274,1,3,0.8571428571428570,110.89067806983300,0.75
8717,62,Male,92551,SEO,Conversion,787.723591180885,0.0811829007361303,0.0845125556872106,32,3.91287777541744,7.204583901062630,55,8,8,6,732,1,0,1.0,28.190656227598300,1.71875
8718,30,Male,64885,Social Media,Consideration,3328.503977141950,0.1059674692717420,0.07256074338958,18,2.9981374562054300,11.464002694491500,63,13,8,3,1864,1,2,0.6153846153846150,34.37065587639480,3.5
8719,67,Female,144359,Email,Consideration,966.1182273074480,0.1545203304854950,0.1502909215380750,14,4.0335093929083900,14.920294381643000,33,14,9,5,1294,1,3,0.6428571428571430,60.18114753331520,2.357142857142860
8720,45,Male,91246,Referral,Awareness,9889.903280624630,0.0818210812984392,0.0149719462842074,34,9.174837260632980,11.00664070754540,63,15,0,8,3456,1,2,0.0,100.98413727798700,1.8529411764705900
8721,37,Female,32588,Referral,Retention,2367.3565295264300,0.2370219943778400,0.1733902907184940,48,4.76165015500189,0.7073914068457500,9,7,6,3,2596,1,3,0.8571428571428570,3.368350402054070,0.1875
8722,45,Female,135910,Referral,Consideration,6395.414152215620,0.2156202199844740,0.0947871179696928,31,6.887421371359770,3.1141085021769400,75,2,6,7,4617,1,3,3.0,21.448177450626600,2.4193548387096800
8723,25,Male,148658,PPC,Awareness,2915.01650925488,0.0880987014723386,0.0938554068431435,37,1.66919587518002,4.50588666776442,59,1,4,7,4769,0,5,4.0,7.521207439861020,1.5945945945945900
8724,58,Female,40967,SEO,Retention,6567.137532023670,0.0382561972994489,0.137124791003605,35,3.533850176332350,12.420964360463600,38,0,7,5,4840,1,3,0.0,43.893827095442200,1.0857142857142900
8725,56,Female,107440,Email,Conversion,2182.9767396177800,0.0100522113053492,0.1326923784590010,31,3.0522328960134900,14.015932661132100,65,7,9,6,4810,1,4,1.2857142857142900,42.77989073661740,2.096774193548390
8726,18,Female,44256,Referral,Conversion,7874.173652509740,0.1830484671906320,0.0605350725507096,31,1.5636181714645500,9.920615591374320,31,5,3,0,687,1,4,0.6,15.512054810787400,1.0
8727,20,Female,78348,Email,Awareness,1197.0348680826900,0.0712954864715581,0.1892229348576780,39,2.085511700499660,1.7765389727950000,50,10,0,1,1973,0,1,0.0,3.7049928141576400,1.2820512820512800
8728,30,Male,45052,Email,Conversion,8961.988960893770,0.0136489163294463,0.1974026960732050,35,4.7494390690537600,7.74310377531927,25,2,3,9,3693,1,0,1.5,36.775399586239000,0.7142857142857140
8729,45,Male,148121,PPC,Awareness,8420.174756153870,0.1141347284716870,0.1099379127162750,33,6.02204364332796,12.95611458237140,56,13,1,9,2627,1,2,0.07692307692307690,78.02228746299810,1.696969696969700
8730,66,Female,100972,Referral,Awareness,6820.192702020020,0.2889795540720560,0.1166623516523660,9,3.8072695945183300,5.751691888345260,83,4,2,4,3913,1,3,0.5,21.898241643534600,9.222222222222220
8731,42,Female,107351,Social Media,Conversion,767.4048087141940,0.210083414212647,0.1153204130504880,43,4.775515074153400,1.4464686827307000,59,19,3,3,2287,1,4,0.15789473684210500,6.907632998671270,1.372093023255810
8732,50,Male,78479,Email,Retention,2164.8333804563900,0.2587514738475130,0.1022996075538700,32,7.835433246184730,11.803919800440600,54,12,6,4,649,1,2,0.5,92.48882563967080,1.6875
8733,55,Female,100732,Referral,Awareness,8607.679797341650,0.0519743384956117,0.1895855401987870,43,3.224681466503370,10.02823557713380,5,4,8,4,2673,1,3,2.0,32.33786540731320,0.11627906976744200
8734,23,Female,80200,Email,Retention,1307.546899595690,0.0312535648396365,0.0565029653057083,9,1.3071014621526700,7.271084513399910,6,4,3,9,627,0,1,0.75,9.504045198900680,0.6666666666666670
8735,61,Male,103625,PPC,Retention,1643.7277534494000,0.0133436314178195,0.0305120534885239,43,3.3128993600661600,12.822188871988300,65,9,1,2,2416,1,2,0.1111111111111110,42.47862130865740,1.5116279069767400
8736,62,Female,135205,PPC,Awareness,5485.632905179660,0.2871420641056510,0.1866139840217180,34,9.292611852857410,12.820828176089400,80,12,9,5,3817,1,4,0.75,119.13897987257600,2.3529411764705900
8737,49,Male,103140,Social Media,Retention,2814.356652776000,0.097058793252529,0.050477279700119,21,1.162227098299470,10.663912298222500,25,9,9,0,3176,1,2,1.0,12.393887846883200,1.1904761904761900
8738,62,Female,22506,PPC,Awareness,2298.549429444900,0.1432564332788490,0.1523395171729960,22,2.160456845905520,14.163615384430000,94,7,3,3,2506,1,3,0.42857142857142900,30.599879820064500,4.2727272727272700
8739,64,Male,118120,Referral,Conversion,5800.552975296990,0.1244118508445150,0.0487359287541018,6,1.5857254936100000,7.082188582980170,97,1,7,9,4006,1,0,7.0,11.230406986585400,16.166666666666700
8740,38,Female,40709,PPC,Conversion,3788.509096934490,0.2218325112639290,0.1924353429682480,20,4.392342593924840,11.069469041774300,81,1,1,9,424,1,4,1.0,48.62090036431780,4.05
8741,33,Male,78535,Social Media,Conversion,1491.5429780197200,0.0998898157662954,0.1603131363640890,0,6.82973086952718,12.544885722825700,77,18,7,3,4490,1,0,0.3888888888888890,85.67819327587340,0.0
8742,38,Female,64840,SEO,Conversion,5395.052298700100,0.1652813359580750,0.1845564527018230,12,9.193097468644350,9.71611897299143,4,9,4,8,1071,1,4,0.4444444444444440,89.32122873565480,0.3333333333333330
8743,28,Female,134440,Email,Conversion,3931.422792458370,0.2987188568370860,0.1906871158212150,8,8.14660015273867,8.520099581449320,86,14,1,0,3193,1,4,0.07142857142857140,69.4098445515837,10.75
8744,54,Male,132647,Email,Retention,7371.7160653103200,0.1387784298898290,0.0260406330111099,47,3.2563532178146600,11.113974968626100,0,15,7,8,3015,1,2,0.4666666666666670,36.19102815179730,0.0
8745,53,Female,80587,Referral,Retention,1117.278878973830,0.1698687468029290,0.09234388260674,49,6.713559485858060,5.640326631910820,83,9,1,7,3832,1,3,0.1111111111111110,37.86666836300270,1.6938775510204100
8746,52,Female,79321,Social Media,Retention,6244.071115065140,0.1557331380701430,0.1331390640353790,46,6.9746016128496,5.813239066555110,1,9,3,9,2360,1,3,0.3333333333333330,40.54502656947560,0.021739130434782600
8747,36,Male,123783,Social Media,Consideration,4421.283936738150,0.2429239858594490,0.1624666597839840,19,1.8146122486644700,14.66089313386380,64,19,1,1,3495,1,2,0.05263157894736840,26.603836257070100,3.3684210526315800
8748,37,Female,63202,Social Media,Consideration,4120.0125630188,0.0873834996697367,0.0558796314387364,46,4.844208209195080,2.223146901718800,9,18,5,1,2299,1,3,0.2777777777777780,10.769386471552800,0.1956521739130440
8749,35,Male,76588,Email,Awareness,2399.648111282580,0.0594270246814111,0.1837749232839650,46,3.801249434667680,12.708960317726200,49,3,2,3,3900,1,2,0.6666666666666670,48.309928222970600,1.065217391304350
8750,64,Female,23090,PPC,Consideration,401.2176792068400,0.2286870158968100,0.0519855025286455,9,2.4140253981467900,11.936815827436800,50,1,6,5,2099,1,3,6.0,28.81577658043300,5.555555555555560
8751,58,Female,124801,Email,Conversion,8492.12302420999,0.1305292740469100,0.1745735162927300,25,1.5280448586334400,1.2853241703732000,68,8,5,2,3739,1,4,0.625,1.9640329902160500,2.72
8752,66,Female,79231,Email,Conversion,3331.459851740820,0.2749805426032390,0.1074153901361960,49,1.2442219576945500,10.700784455501600,40,10,0,8,4338,1,4,0.0,13.3141509840916,0.8163265306122450
8753,31,Male,41552,Email,Conversion,6842.801293325490,0.1968061928800850,0.107930212655336,46,8.728557843807010,1.861309822452840,57,2,8,6,4172,1,0,4.0,16.24655045052580,1.2391304347826100
8754,32,Female,114671,PPC,Awareness,9481.115257789400,0.1736595023964050,0.0810610669415783,43,3.975782076151360,3.552269224404420,76,6,6,0,2345,1,3,1.0,14.12304831205120,1.7674418604651200
8755,48,Female,100227,SEO,Awareness,5693.403951013100,0.0304325458995043,0.0296659939695511,0,5.437667626468020,14.3941058666185,67,5,0,9,4429,0,1,0.0,78.27036348286480,0.0
8756,18,Female,125297,Referral,Awareness,4031.754334946680,0.2218194524899610,0.0759471119927122,44,3.624690765425610,5.751182948035340,23,0,3,3,353,1,3,0.0,20.84625972201700,0.5227272727272730
8757,20,Female,53741,SEO,Awareness,2755.908306852170,0.2089517059987580,0.0910799758466698,16,2.492702768171080,1.3236263502189700,90,11,3,2,3080,1,3,0.2727272727272730,3.2994070672150100,5.625
8758,33,Female,41661,SEO,Retention,9347.033547210180,0.1956208581012750,0.1010140007450640,16,3.3517030242860800,8.057372663980660,55,17,5,3,2310,1,3,0.29411764705882400,27.005920325664000,3.4375
8759,40,Male,61025,Email,Awareness,6852.560498706310,0.0876937618355002,0.1504281051779250,38,2.5298748588893200,3.492994595012410,99,8,2,5,35,0,5,0.25,8.836839208158190,2.6052631578947400
8760,28,Male,26092,SEO,Awareness,6686.285793239940,0.2845544032855890,0.0768933209883611,42,7.820897873696330,6.681773332161670,35,4,1,2,1805,1,2,0.25,52.25746684602400,0.8333333333333330
8761,29,Male,55674,Email,Consideration,4318.967418938240,0.1032799868395180,0.0872526434596574,11,9.167623414473840,1.9740405523870000,1,12,2,8,4681,1,2,0.16666666666666700,18.097260389183900,0.09090909090909090
8762,27,Male,20570,Email,Retention,8465.982257387560,0.0541469774586409,0.1821587344412030,40,4.910514754653610,1.891548899488630,95,17,3,9,754,1,2,0.17647058823529400,9.288478780087700,2.375
8763,49,Male,32084,Referral,Conversion,7165.354651393920,0.296288334931154,0.1529877859803830,14,8.40631892277762,7.810073499511350,55,14,7,8,80,1,0,0.5,65.6539686472263,3.9285714285714300
8764,33,Male,85843,Social Media,Consideration,2903.5143906320600,0.2264114209458930,0.0143425962057203,0,4.832082189256090,5.370220514591020,80,14,7,3,329,1,2,0.5,25.94934690093300,0.0
8765,25,Male,80752,Email,Awareness,6035.828734247980,0.1302881958745930,0.1642968639673770,31,5.021036201341090,2.751419642461480,11,5,0,8,3479,1,2,0.0,13.81497762988000,0.3548387096774190
8766,55,Male,89278,SEO,Conversion,4358.92015055253,0.2814157649577250,0.1980893456265680,10,5.366041059067240,8.91537995486955,11,6,8,1,806,1,0,1.3333333333333300,47.84029489501510,1.1
8767,29,Male,127278,Referral,Conversion,165.24261201415900,0.0364240385661972,0.1885558708598860,4,8.38212689549489,1.4017857880986900,84,12,3,8,3326,1,0,0.25,11.749946356144500,21.0
8768,41,Male,114328,SEO,Conversion,8095.471971867790,0.0354217527637017,0.168831620904257,17,9.4269223753018,11.41471312764540,71,11,3,3,2470,1,0,0.2727272727272730,107.60561459065100,4.176470588235290
8769,45,Male,20765,Social Media,Consideration,1316.020454305040,0.2079107954022900,0.1295430119940810,49,7.699988004812670,1.24440286155638,21,9,3,9,4519,1,2,0.3333333333333330,9.581887107138690,0.42857142857142900
8770,25,Female,146355,PPC,Retention,5148.549609425880,0.0616118940298646,0.0628565032113995,17,8.995989744018360,14.570380208221000,73,0,6,3,2190,1,3,0.0,131.07499091960400,4.294117647058820
8771,45,Female,127268,Social Media,Retention,3428.6393115396700,0.2759704594060520,0.1343418161622180,22,6.784531038858710,11.166558429805000,83,10,1,9,4749,1,3,0.1,75.75986226424170,3.772727272727270
8772,53,Male,44198,Referral,Conversion,3486.6815078867100,0.2537041605466730,0.1421625694664140,6,8.553316325808360,13.509583898050300,61,15,6,2,2446,1,0,0.4,115.55174451007100,10.166666666666700
8773,43,Female,81201,Social Media,Awareness,4825.912345796700,0.098846494989344,0.0634960505958274,45,6.011413080719530,6.879261707277730,63,0,9,1,4094,1,3,0.0,41.3540838128223,1.4
8774,25,Male,93271,Social Media,Retention,9970.528729795480,0.2677634788581170,0.0585126286376035,25,7.954352289337150,1.3421750765257800,27,17,1,7,3473,1,2,0.058823529411764700,10.67613339265410,1.08
8775,67,Male,101738,Referral,Retention,4142.95883825161,0.0224374292321252,0.0854155332275313,0,7.347263714192530,3.826881540132920,88,10,2,4,389,0,5,0.2,28.117107878331800,0.0
8776,45,Male,67199,Referral,Awareness,1905.0593751840700,0.1691049772938730,0.1318179241163720,27,7.743358342303850,14.580876996342700,27,8,4,9,1287,1,2,0.5,112.90495552773600,1.0
8777,45,Female,31377,SEO,Consideration,6174.702746688750,0.2813132043755620,0.065681831163651,19,3.109389890216070,9.473927942387990,3,13,0,5,3693,1,3,0.0,29.458135764696700,0.15789473684210500
8778,54,Female,131578,Email,Consideration,2439.2483095912600,0.2580610638913520,0.1155766392139210,40,2.383759068345520,3.80413911095672,44,10,7,2,3985,1,3,0.7,9.068151102990940,1.1
8779,58,Male,99833,PPC,Awareness,1144.9364534582100,0.1132612639022890,0.1808551063522950,47,6.877265710092930,7.500854997702060,89,0,5,3,3294,1,2,0.0,51.585372872075600,1.8936170212766000
8780,53,Male,28036,PPC,Consideration,596.7243034526980,0.0630324262180441,0.0660690617270574,22,5.345985241486140,5.102899739089870,12,10,3,1,3172,1,2,0.3,27.28002669395790,0.5454545454545450
8781,44,Female,60364,PPC,Conversion,326.52461279487000,0.0710567706370859,0.1935350098642270,31,7.881940557682180,7.6009072964498,82,8,2,2,3735,1,4,0.25,59.90989949507010,2.6451612903225800
8782,34,Male,135227,Social Media,Retention,4368.530018279530,0.1592072846427380,0.0999361159479109,37,2.3185389804480300,12.631050240100000,97,1,6,9,1498,1,2,6.0,29.285582345669400,2.6216216216216200
8783,26,Male,109905,Referral,Consideration,4324.585220746600,0.1830641537125770,0.0291725841527198,38,9.529233566667130,3.727054617007170,79,9,5,4,3031,1,2,0.5555555555555560,35.5159739611864,2.0789473684210500
8784,50,Female,120353,Referral,Conversion,1936.899460771730,0.0195161518208545,0.0204574848086189,17,7.336334061474920,6.286776479519320,3,2,8,3,4986,1,4,4.0,46.12189242357700,0.17647058823529400
8785,37,Female,137971,Referral,Conversion,7861.788632334970,0.1299299521781180,0.0743481577168698,32,1.2069014509245000,6.968304773699160,60,12,1,9,2036,1,4,0.08333333333333330,8.41005714186164,1.875
8786,30,Female,57443,Email,Conversion,1379.7792164068000,0.2508122635367320,0.0591642017786758,24,6.188804666366360,9.01227475094934,83,10,5,9,3979,1,4,0.5,55.775208033251000,3.4583333333333300
8787,45,Female,21663,Referral,Conversion,9161.640207129090,0.1388553955683810,0.1703055321686180,31,3.8135798087822000,1.6270633597633400,25,17,9,1,2214,1,4,0.5294117647058820,6.2049359764028,0.8064516129032260
8788,65,Male,59244,Referral,Conversion,5917.0021786684000,0.059060863375329,0.1501513000692220,47,3.472084862634060,3.50166799994308,93,13,0,1,1242,1,0,0.0,12.158088456572400,1.9787234042553200
8789,46,Male,78391,Social Media,Awareness,373.4021234388030,0.2869094849755380,0.1780637945053110,49,9.11948207856606,6.268573939027170,5,4,3,5,3484,1,2,0.75,57.16614769512460,0.10204081632653100
8790,30,Female,97564,SEO,Retention,9633.428994852900,0.0872199065786753,0.1219581646602550,49,8.523537514520650,12.235440378069400,76,7,3,8,1024,1,3,0.42857142857142900,104.28923506915500,1.5510204081632700
8791,63,Male,105359,PPC,Retention,3148.6184695039500,0.2415441970338780,0.0927368770421951,27,1.085982434670710,3.2092103756558400,55,9,8,6,4224,1,2,0.8888888888888890,3.485146097125240,2.037037037037040
8792,52,Female,35077,Social Media,Awareness,4554.752099820750,0.0662003082382911,0.06140790633629,12,2.635042692174980,13.28209496267420,99,5,8,7,4772,1,3,1.6,34.99888726816880,8.25
8793,23,Female,77849,Social Media,Awareness,2914.2600606460700,0.132720091474261,0.1207906785404170,18,7.475786540734920,5.4178781379955200,80,14,7,3,651,1,3,0.5,40.50290046336890,4.444444444444450
8794,35,Female,125447,Social Media,Conversion,7311.370850534400,0.1522225365346950,0.1274247078648690,2,8.633715658639360,4.18067054311177,26,7,7,1,2630,1,4,1.0,36.0947207316764,13.0
8795,68,Male,39631,PPC,Consideration,4908.234185123430,0.1551842358249910,0.0846600371109546,26,7.458433978777330,6.436043322102090,34,3,4,6,1260,1,2,1.3333333333333300,48.00280420244910,1.3076923076923100
8796,22,Female,72652,Social Media,Retention,1410.4922980847800,0.1597774217492040,0.1879531301472040,16,5.727736714591120,8.528762254025730,96,8,2,0,3759,1,3,0.25,48.85050469240210,6.0
8797,64,Female,87446,SEO,Consideration,1131.6191283585900,0.0752347868000308,0.131591371786408,42,9.861194512084560,11.14262523333210,81,4,9,0,4761,1,3,2.25,109.8795948011500,1.9285714285714300
8798,42,Female,53500,Referral,Retention,7281.21659191329,0.1596155013686420,0.1691214281142910,28,8.175516710438500,7.415659408092410,57,18,4,4,408,1,3,0.2222222222222220,60.626847409780000,2.0357142857142900
8799,19,Male,39897,SEO,Conversion,2447.105908819590,0.1496966986245490,0.1278742420001020,48,5.211354846194150,12.361043064485500,83,16,9,2,3753,1,0,0.5625,64.41778167812090,1.7291666666666700
8800,27,Male,78915,Referral,Consideration,1464.154408920880,0.0705286541666163,0.0701419892130239,43,6.25128837488272,12.37177223677730,62,1,6,5,2584,1,2,6.0,77.33951596046290,1.441860465116280
8801,47,Male,57377,Referral,Retention,5044.333210278640,0.2965755522560760,0.149957639996953,43,1.4033710945714300,0.5252292646686390,32,12,7,3,3608,1,2,0.5833333333333330,0.7370915680589750,0.7441860465116280
8802,67,Male,96670,Social Media,Retention,8047.37634660941,0.2610133839081000,0.0537483608678963,47,9.682618061753340,11.9779548967966,94,16,7,6,1944,1,2,0.4375,115.97796242659000,2.0
8803,62,Male,122760,Social Media,Conversion,2859.949184143990,0.2673971417965200,0.1233557793497360,32,4.264648747695000,6.919926744274240,82,13,1,0,784,1,0,0.07692307692307690,29.51105692411030,2.5625
8804,22,Female,46897,PPC,Consideration,2836.672955838000,0.2088156046110400,0.0864496051736863,27,6.953671250284730,14.522764736155800,96,10,6,5,4426,1,3,0.6,100.98653162045500,3.5555555555555600
8805,50,Female,67280,Email,Conversion,8355.424476577730,0.0563701389006093,0.0384781250728303,19,7.002552030427190,12.39328401120670,80,6,3,1,3860,1,4,0.5,86.78461611633630,4.2105263157894700
8806,18,Male,121639,SEO,Consideration,1563.5545662309500,0.1747466985309270,0.0885157093502996,44,1.512478294534740,6.06810359371503,32,1,3,2,2378,1,2,3.0,9.17787497448221,0.7272727272727270
8807,35,Female,133849,PPC,Consideration,6205.603158686820,0.2482174931719420,0.068953357596277,33,3.3926758684822800,9.70217620769954,99,2,8,9,4484,1,3,4.0,32.91633909162510,3.0
8808,49,Male,131118,PPC,Retention,9554.633481527600,0.0212335817197121,0.0313221955246,15,6.905728473834670,3.316534734742880,68,10,6,4,4705,1,2,0.6,22.90308835217570,4.533333333333330
